current-state,current-county,origin-state,origin-county,Estimate,MOE
044,005,012,101,6,15
044,007,012,101,56,58
045,045,012,101,69,72
045,059,012,101,8,13
045,063,012,101,70,61
045,079,012,101,41,39
046,009,012,101,3,6
046,013,012,101,91,138
046,135,012,101,20,35
047,007,012,101,43,49
047,029,012,101,58,91
047,037,012,101,20,32
047,059,012,101,18,29
047,093,012,101,30,45
047,119,012,101,39,70
047,123,012,101,23,39
047,143,012,101,5,8
047,179,012,101,12,19
047,183,012,101,22,36
047,187,012,101,11,17
047,189,012,101,43,72
048,003,012,101,11,17
048,023,012,101,19,30
048,029,012,101,15,25
048,085,012,101,33,57
048,113,012,101,102,70
048,121,012,101,57,89
048,135,012,101,6,11
048,213,012,101,4,8
048,259,012,101,62,102
048,281,012,101,24,36
048,339,012,101,10,12
048,361,012,101,29,43
048,363,012,101,5,9
048,423,012,101,105,182
048,439,012,101,73,64
048,441,012,101,16,20
048,491,012,101,20,34
048,497,012,101,45,74
049,035,012,101,3,7
049,049,012,101,52,58
050,001,012,101,3,4
050,005,012,101,17,21
050,015,012,101,16,19
051,059,012,101,42,68
051,153,012,101,9,15
051,165,012,101,37,53
051,177,012,101,18,31
051,179,012,101,60,100
051,187,012,101,8,14
051,199,012,101,9,14
051,520,012,101,82,125
051,550,012,101,89,103
051,590,012,101,14,21
051,680,012,101,12,17
051,683,012,101,12,19
051,710,012,101,14,28
051,760,012,101,38,50
051,790,012,101,11,18
053,011,012,101,81,68
053,033,012,101,67,69
053,057,012,101,3,5
053,063,012,101,16,24
054,003,012,101,64,83
054,011,012,101,12,17
054,031,012,101,12,19
054,033,012,101,36,45
054,061,012,101,22,32
054,083,012,101,41,62
054,095,012,101,2,4
055,009,012,101,20,31
055,025,012,101,8,11
055,027,012,101,11,15
055,039,012,101,5,10
055,043,012,101,1,2
055,053,012,101,4,5
055,103,012,101,23,37
055,107,012,101,2,3
055,135,012,101,17,26
056,001,012,101,5,7
072,033,012,101,6,9
072,047,012,101,23,39
072,085,012,101,23,36
072,127,012,101,180,289
001,003,012,103,24,35
001,005,012,103,69,90
001,021,012,103,1,2
001,023,012,103,12,20
001,045,012,103,9,15
001,067,012,103,10,14
001,069,012,103,5,8
001,073,012,103,8,17
001,077,012,103,21,33
001,095,012,103,4,5
001,097,012,103,35,42
001,101,012,103,18,27
001,103,012,103,70,103
001,111,012,103,5,8
001,121,012,103,45,63
001,125,012,103,56,42
002,020,012,103,26,24
002,170,012,103,4,6
002,180,012,103,17,18
004,003,012,103,80,88
004,005,012,103,9,14
004,013,012,103,72,62
004,019,012,103,16,27
005,051,012,103,2,4
005,075,012,103,2,3
005,097,012,103,8,13
005,131,012,103,5,8
006,001,012,103,58,50
006,023,012,103,32,51
006,031,012,103,35,56
006,037,012,103,236,111
006,053,012,103,27,30
006,055,012,103,9,15
006,059,012,103,67,66
006,065,012,103,70,82
006,067,012,103,71,69
006,071,012,103,52,57
006,073,012,103,242,119
006,075,012,103,13,17
006,083,012,103,22,37
006,085,012,103,137,117
006,097,012,103,42,48
006,099,012,103,8,12
006,111,012,103,30,48
008,005,012,103,79,96
008,013,012,103,49,50
008,015,012,103,9,15
008,031,012,103,159,133
008,035,012,103,24,38
008,041,012,103,221,122
008,059,012,103,48,46
008,069,012,103,191,246
008,071,012,103,3,7
008,075,012,103,68,91
008,077,012,103,29,32
008,093,012,103,26,50
008,101,012,103,46,46
009,001,012,103,6,13
009,003,012,103,53,38
009,009,012,103,63,62
009,011,012,103,38,39
010,003,012,103,122,92
011,001,012,103,85,50
012,001,012,103,983,233
012,003,012,103,21,38
012,005,012,103,85,66
012,007,012,103,28,26
012,009,012,103,398,266
012,011,012,103,542,253
012,015,012,103,69,81
012,017,012,103,588,322
012,019,012,103,69,67
012,021,012,103,51,59
012,023,012,103,57,56
012,027,012,103,69,106
012,031,012,103,489,342
012,033,012,103,120,68
012,035,012,103,14,21
012,037,012,103,31,28
012,039,012,103,86,50
012,041,012,103,66,49
012,045,012,103,7,10
012,047,012,103,26,18
012,049,012,103,45,51
012,051,012,103,11,16
012,053,012,103,"1,281",627
012,055,012,103,169,171
012,057,012,103,"6,298",715
012,059,012,103,7,14
012,061,012,103,47,47
012,063,012,103,260,319
012,069,012,103,216,233
012,071,012,103,205,115
012,073,012,103,634,203
012,075,012,103,71,83
012,077,012,103,5,11
012,079,012,103,15,22
012,081,012,103,899,289
012,083,012,103,412,159
012,085,012,103,105,81
012,086,012,103,251,93
012,087,012,103,30,34
012,091,012,103,86,92
012,093,012,103,21,35
012,095,012,103,"1,090",258
012,097,012,103,38,50
012,099,012,103,365,156
012,101,012,103,"5,047",790
012,105,012,103,"2,278",601
012,107,012,103,30,37
012,109,012,103,156,96
012,111,012,103,297,172
012,113,012,103,107,71
012,115,012,103,435,159
012,117,012,103,205,105
012,119,012,103,104,76
012,121,012,103,21,29
012,123,012,103,91,65
012,125,012,103,71,43
012,127,012,103,396,141
012,131,012,103,9,14
012,133,012,103,44,24
013,021,012,103,12,18
013,027,012,103,30,41
013,031,012,103,74,75
013,049,012,103,14,18
013,051,012,103,25,32
013,057,012,103,53,63
013,059,012,103,61,83
013,067,012,103,74,82
013,071,012,103,17,28
013,077,012,103,81,89
013,087,012,103,13,22
013,089,012,103,53,51
013,091,012,103,14,19
013,095,012,103,7,11
013,097,012,103,24,36
013,111,012,103,23,30
013,113,012,103,37,47
013,115,012,103,18,24
013,117,012,103,32,39
013,121,012,103,160,113
013,123,012,103,27,45
013,133,012,103,16,24
013,135,012,103,354,388
013,137,012,103,52,62
013,139,012,103,52,53
013,147,012,103,51,78
013,151,012,103,9,17
013,185,012,103,164,160
013,199,012,103,5,8
013,215,012,103,4,8
013,245,012,103,154,131
013,251,012,103,52,89
013,291,012,103,32,47
013,293,012,103,4,7
013,311,012,103,4,9
013,319,012,103,2,5
015,003,012,103,116,80
015,007,012,103,4,6
017,001,012,103,5,9
017,019,012,103,3,5
017,031,012,103,379,331
017,043,012,103,26,29
017,097,012,103,31,42
017,111,012,103,25,40
017,115,012,103,15,15
017,139,012,103,30,48
017,143,012,103,39,41
017,163,012,103,14,22
017,173,012,103,8,9
017,183,012,103,1,4
017,197,012,103,18,20
017,201,012,103,6,13
018,003,012,103,16,22
018,027,012,103,48,74
018,057,012,103,20,23
018,063,012,103,9,14
018,067,012,103,40,61
018,069,012,103,10,16
018,089,012,103,20,32
018,091,012,103,2,3
018,097,012,103,18,22
018,105,012,103,8,12
018,109,012,103,6,11
018,127,012,103,11,17
018,135,012,103,20,22
018,141,012,103,10,17
018,145,012,103,9,13
018,149,012,103,58,83
018,167,012,103,18,31
019,011,012,103,13,19
019,021,012,103,4,6
019,113,012,103,7,9
019,169,012,103,19,27
020,029,012,103,1,3
020,045,012,103,4,8
020,079,012,103,39,61
020,091,012,103,13,21
020,173,012,103,28,34
020,197,012,103,5,6
020,209,012,103,19,28
021,015,012,103,17,27
021,029,012,103,54,57
021,037,012,103,29,30
021,067,012,103,59,77
021,069,012,103,9,16
021,073,012,103,185,195
021,085,012,103,19,30
021,107,012,103,18,19
021,111,012,103,65,89
021,117,012,103,76,99
021,125,012,103,7,13
021,163,012,103,30,51
021,187,012,103,2,3
021,189,012,103,6,10
021,211,012,103,14,25
021,227,012,103,8,17
021,229,012,103,11,19
022,069,012,103,25,33
023,003,012,103,6,6
023,005,012,103,38,39
023,009,012,103,14,17
023,013,012,103,4,9
023,019,012,103,20,30
023,027,012,103,9,12
023,029,012,103,5,7
024,003,012,103,3,6
024,005,012,103,75,67
024,025,012,103,45,50
024,031,012,103,58,56
024,510,012,103,17,20
025,001,012,103,32,29
025,009,012,103,5,10
025,011,012,103,5,8
025,017,012,103,81,56
025,021,012,103,84,81
025,023,012,103,12,19
025,025,012,103,82,74
025,027,012,103,25,31
026,001,012,103,2,5
026,005,012,103,8,9
026,009,012,103,6,8
026,017,012,103,18,30
026,021,012,103,10,17
026,025,012,103,36,51
026,045,012,103,25,25
026,049,012,103,65,99
026,051,012,103,12,12
026,055,012,103,19,30
026,065,012,103,6,9
026,069,012,103,5,7
026,075,012,103,11,17
026,085,012,103,16,23
026,089,012,103,5,9
026,093,012,103,52,56
026,099,012,103,17,21
026,105,012,103,26,37
026,107,012,103,5,10
026,111,012,103,25,31
026,113,012,103,22,32
026,115,012,103,7,11
026,123,012,103,7,10
026,125,012,103,69,43
026,139,012,103,12,15
026,143,012,103,23,26
026,145,012,103,8,13
026,147,012,103,69,74
026,149,012,103,2,4
026,161,012,103,7,11
026,163,012,103,43,42
027,037,012,103,86,94
027,053,012,103,43,30
027,059,012,103,3,5
027,103,012,103,9,14
027,109,012,103,2,4
027,115,012,103,7,13
027,123,012,103,62,64
027,137,012,103,45,58
027,145,012,103,3,4
027,161,012,103,47,61
028,035,012,103,10,15
028,045,012,103,13,21
028,047,012,103,23,29
028,059,012,103,12,27
028,071,012,103,15,22
029,021,012,103,10,15
029,037,012,103,19,30
029,077,012,103,94,135
029,095,012,103,67,65
029,161,012,103,6,11
029,169,012,103,16,38
029,183,012,103,33,40
029,189,012,103,77,95
029,510,012,103,27,38
030,031,012,103,1,2
030,057,012,103,2,3
030,063,012,103,4,7
030,077,012,103,4,7
030,089,012,103,13,23
031,109,012,103,7,16
031,155,012,103,10,13
032,003,012,103,206,143
032,031,012,103,38,44
033,007,012,103,7,13
033,011,012,103,223,143
033,015,012,103,14,24
034,003,012,103,44,50
034,005,012,103,40,38
034,007,012,103,44,44
034,009,012,103,16,29
034,013,012,103,6,10
034,015,012,103,15,23
034,017,012,103,59,84
034,021,012,103,13,20
034,025,012,103,80,99
034,029,012,103,51,45
034,031,012,103,51,85
034,035,012,103,51,77
034,039,012,103,12,19
035,001,012,103,53,63
035,049,012,103,43,41
035,057,012,103,9,13
035,061,012,103,7,9
036,005,012,103,16,21
036,009,012,103,35,52
036,013,012,103,6,8
036,017,012,103,11,14
036,025,012,103,6,10
036,027,012,103,45,49
036,029,012,103,38,38
036,031,012,103,16,26
036,037,012,103,2,3
036,043,012,103,11,18
036,047,012,103,101,89
036,055,012,103,19,22
036,061,012,103,174,226
036,065,012,103,11,20
036,067,012,103,26,24
036,069,012,103,4,5
036,071,012,103,134,183
036,075,012,103,7,11
036,077,012,103,10,16
036,081,012,103,28,21
036,083,012,103,46,51
036,085,012,103,13,21
036,091,012,103,13,21
036,099,012,103,9,13
036,103,012,103,87,84
036,111,012,103,20,30
036,119,012,103,13,19
036,123,012,103,4,6
037,001,012,103,27,29
037,005,012,103,8,14
037,011,012,103,4,5
037,013,012,103,7,11
037,015,012,103,1,3
037,021,012,103,218,143
037,025,012,103,157,161
037,027,012,103,50,51
037,029,012,103,59,83
037,037,012,103,17,28
037,039,012,103,16,26
037,049,012,103,90,124
037,051,012,103,65,58
037,055,012,103,41,53
037,059,012,103,129,196
037,061,012,103,37,58
037,063,012,103,41,34
037,071,012,103,29,46
037,081,012,103,123,98
037,087,012,103,8,14
037,089,012,103,117,125
037,099,012,103,28,45
037,111,012,103,8,12
037,113,012,103,109,91
037,117,012,103,4,6
037,119,012,103,202,148
037,121,012,103,6,10
037,129,012,103,7,11
037,131,012,103,7,11
037,133,012,103,21,37
037,135,012,103,34,38
037,139,012,103,36,56
037,159,012,103,25,36
037,179,012,103,25,27
037,183,012,103,301,300
037,187,012,103,45,73
037,189,012,103,3,4
037,199,012,103,47,59
038,017,012,103,54,72
038,035,012,103,45,68
038,061,012,103,42,60
038,063,012,103,8,13
038,067,012,103,7,10
039,003,012,103,5,9
039,009,012,103,119,173
039,021,012,103,28,39
039,025,012,103,47,45
039,031,012,103,2,4
039,035,012,103,149,86
039,041,012,103,2,4
039,049,012,103,182,129
039,051,012,103,5,11
039,061,012,103,129,92
039,079,012,103,36,58
039,081,012,103,10,14
039,089,012,103,88,140
039,091,012,103,3,7
039,093,012,103,22,31
039,095,012,103,39,46
039,097,012,103,17,20
039,099,012,103,238,232
039,101,012,103,36,43
039,103,012,103,16,20
039,109,012,103,41,60
039,113,012,103,118,101
039,119,012,103,1,4
039,121,012,103,8,12
039,123,012,103,10,13
039,139,012,103,8,12
039,151,012,103,8,10
039,153,012,103,50,61
039,155,012,103,8,12
039,157,012,103,7,11
039,165,012,103,17,21
039,171,012,103,9,14
040,027,012,103,7,11
040,101,012,103,40,48
040,133,012,103,2,3
040,145,012,103,7,11
041,003,012,103,1,2
041,007,012,103,14,21
041,011,012,103,17,39
041,027,012,103,28,46
041,029,012,103,24,37
041,033,012,103,7,11
041,035,012,103,4,10
041,065,012,103,23,36
041,067,012,103,6,11
042,001,012,103,48,62
042,003,012,103,109,88
042,005,012,103,22,23
042,007,012,103,1,4
042,011,012,103,48,75
042,015,012,103,12,18
042,017,012,103,11,18
042,019,012,103,22,25
042,021,012,103,12,19
042,027,012,103,23,22
042,029,012,103,30,43
042,031,012,103,3,4
042,041,012,103,37,34
042,043,012,103,27,30
042,045,012,103,20,32
042,049,012,103,56,66
042,051,012,103,21,35
042,067,012,103,13,18
042,071,012,103,26,30
042,073,012,103,8,15
042,077,012,103,1,6
042,089,012,103,117,187
042,091,012,103,72,60
042,095,012,103,27,29
042,101,012,103,13,20
042,105,012,103,13,18
042,111,012,103,1,2
042,121,012,103,8,8
042,125,012,103,21,36
042,129,012,103,10,11
042,133,012,103,26,41
044,009,012,103,37,57
045,003,012,103,69,81
045,007,012,103,24,38
045,013,012,103,10,16
045,019,012,103,112,147
045,031,012,103,9,14
045,045,012,103,91,72
045,047,012,103,139,171
045,051,012,103,11,17
045,079,012,103,19,22
045,083,012,103,9,16
045,091,012,103,95,133
046,103,012,103,25,41
047,009,012,103,102,112
047,011,012,103,21,32
047,019,012,103,9,14
047,029,012,103,14,22
047,035,012,103,64,98
047,037,012,103,39,41
047,041,012,103,23,35
047,045,012,103,17,28
047,053,012,103,19,31
047,063,012,103,35,50
047,065,012,103,23,32
047,093,012,103,20,21
047,113,012,103,2,5
047,119,012,103,11,19
047,123,012,103,61,96
047,153,012,103,33,56
047,155,012,103,49,44
047,157,012,103,12,20
047,163,012,103,60,70
047,165,012,103,60,73
047,179,012,103,7,13
048,027,012,103,205,148
048,029,012,103,19,34
048,041,012,103,25,29
048,049,012,103,8,11
048,085,012,103,72,112
048,091,012,103,20,31
048,113,012,103,91,91
048,121,012,103,5,9
048,129,012,103,8,9
048,139,012,103,196,298
048,167,012,103,12,17
048,179,012,103,39,41
048,201,012,103,209,114
048,209,012,103,186,272
048,215,012,103,24,39
048,231,012,103,5,8
048,273,012,103,12,21
048,291,012,103,33,59
048,295,012,103,6,9
048,299,012,103,28,30
048,423,012,103,16,25
048,439,012,103,122,115
048,453,012,103,89,76
048,485,012,103,21,38
048,491,012,103,17,29
049,035,012,103,134,102
049,039,012,103,6,10
049,049,012,103,67,103
049,057,012,103,8,13
050,007,012,103,16,23
050,021,012,103,3,4
051,013,012,103,39,35
051,017,012,103,27,38
051,041,012,103,10,17
051,059,012,103,416,346
051,069,012,103,6,9
051,095,012,103,9,14
051,107,012,103,106,123
051,121,012,103,33,51
051,153,012,103,73,76
051,171,012,103,33,50
051,177,012,103,7,12
051,179,012,103,94,90
051,510,012,103,39,49
051,540,012,103,31,46
051,680,012,103,21,31
051,700,012,103,70,85
051,710,012,103,15,24
051,730,012,103,7,13
051,740,012,103,111,87
051,810,012,103,54,64
051,830,012,103,22,24
053,027,012,103,16,26
053,031,012,103,122,173
053,033,012,103,271,300
053,049,012,103,1,2
053,061,012,103,8,12
053,063,012,103,15,21
053,067,012,103,28,44
054,003,012,103,63,88
054,011,012,103,12,14
054,033,012,103,35,57
054,035,012,103,15,24
054,065,012,103,7,13
054,081,012,103,13,20
054,085,012,103,7,10
055,007,012,103,2,4
055,025,012,103,7,9
055,033,012,103,3,4
055,035,012,103,3,4
055,071,012,103,1,3
055,073,012,103,4,7
055,079,012,103,50,50
055,081,012,103,2,2
055,087,012,103,6,8
055,091,012,103,7,8
055,097,012,103,22,35
055,105,012,103,22,34
055,131,012,103,9,14
055,133,012,103,64,64
056,001,012,103,11,15
056,003,012,103,7,10
056,013,012,103,1,3
072,061,012,103,64,102
072,063,012,103,65,101
072,087,012,103,21,21
072,089,012,103,26,41
072,101,012,103,40,64
072,105,012,103,48,75
072,151,012,103,4,7
072,153,012,103,7,10
001,005,012,105,21,30
001,007,012,105,77,97
001,073,012,105,19,21
001,077,012,105,20,31
001,087,012,105,8,9
001,095,012,105,6,7
001,097,012,105,19,29
001,109,012,105,27,35
001,123,012,105,30,33
001,125,012,105,14,30
002,110,012,105,15,25
002,122,012,105,50,54
002,150,012,105,3,4
004,013,012,105,328,250
004,015,012,105,8,13
004,021,012,105,11,18
004,027,012,105,6,9
005,007,012,105,30,49
005,035,012,105,35,40
005,137,012,105,30,46
006,013,012,105,13,20
006,019,012,105,20,22
006,037,012,105,23,27
006,065,012,105,20,38
006,067,012,105,15,24
006,071,012,105,39,46
006,073,012,105,81,77
006,077,012,105,4,7
006,085,012,105,13,18
006,099,012,105,14,23
008,014,012,105,7,13
008,031,012,105,32,51
008,035,012,105,26,44
008,041,012,105,163,207
008,055,012,105,2,5
008,059,012,105,15,25
008,083,012,105,10,16
009,001,012,105,69,71
009,003,012,105,10,17
009,011,012,105,31,51
010,003,012,105,38,42
011,001,012,105,38,37
012,001,012,105,419,210
012,005,012,105,117,109
012,007,012,105,32,27
012,009,012,105,158,120
012,011,012,105,264,161
012,013,012,105,17,20
012,015,012,105,162,131
012,017,012,105,114,109
012,019,012,105,14,17
012,021,012,105,271,313
012,023,012,105,111,118
012,027,012,105,49,40
012,029,012,105,16,18
012,031,012,105,65,52
012,033,012,105,59,49
012,037,012,105,9,13
012,039,012,105,87,58
012,041,012,105,64,59
012,043,012,105,74,80
012,045,012,105,50,38
012,047,012,105,33,26
012,049,012,105,19,22
012,053,012,105,215,130
012,055,012,105,758,415
012,057,012,105,"4,664",733
012,059,012,105,16,18
012,061,012,105,80,71
012,063,012,105,112,66
012,065,012,105,22,24
012,067,012,105,9,17
012,069,012,105,"1,674",732
012,071,012,105,274,158
012,073,012,105,194,114
012,075,012,105,40,42
012,077,012,105,28,23
012,081,012,105,559,464
012,083,012,105,352,183
012,085,012,105,17,19
012,086,012,105,480,402
012,091,012,105,45,31
012,093,012,105,27,40
012,095,012,105,"2,081",449
012,097,012,105,"1,402",492
012,099,012,105,441,205
012,101,012,105,734,418
012,103,012,105,629,154
012,107,012,105,36,49
012,109,012,105,"1,028",376
012,111,012,105,930,373
012,113,012,105,62,42
012,115,012,105,456,172
012,117,012,105,644,310
012,119,012,105,88,48
012,121,012,105,64,62
012,123,012,105,116,126
012,125,012,105,67,47
012,127,012,105,817,369
012,129,012,105,14,17
012,133,012,105,35,32
013,001,012,105,7,13
013,031,012,105,7,14
013,039,012,105,59,88
013,051,012,105,77,68
013,053,012,105,3,6
013,059,012,105,10,16
013,063,012,105,30,47
013,075,012,105,18,24
013,089,012,105,90,99
013,095,012,105,6,12
013,097,012,105,25,39
013,115,012,105,9,15
013,121,012,105,74,82
013,127,012,105,42,34
013,135,012,105,146,184
013,139,012,105,110,118
013,151,012,105,3,5
013,163,012,105,1,2
013,173,012,105,36,56
013,179,012,105,100,160
013,185,012,105,31,29
013,193,012,105,18,23
013,215,012,105,28,45
013,217,012,105,256,325
013,241,012,105,26,24
013,267,012,105,10,17
013,277,012,105,19,31
013,283,012,105,4,27
013,291,012,105,14,23
013,293,012,105,2,5
013,297,012,105,2,4
013,311,012,105,17,28
015,003,012,105,119,170
016,001,012,105,170,262
016,027,012,105,8,12
016,055,012,105,8,12
016,067,012,105,2,4
017,029,012,105,10,16
017,031,012,105,84,99
017,077,012,105,7,12
017,089,012,105,2,6
017,111,012,105,79,112
017,115,012,105,35,34
017,179,012,105,79,93
017,181,012,105,4,6
017,195,012,105,34,49
017,197,012,105,10,15
017,201,012,105,8,13
018,001,012,105,11,19
018,035,012,105,33,55
018,039,012,105,15,24
018,051,012,105,9,14
018,057,012,105,58,59
018,081,012,105,13,28
018,089,012,105,20,31
018,097,012,105,6,9
018,129,012,105,6,10
018,173,012,105,11,20
019,045,012,105,16,24
019,113,012,105,67,75
019,155,012,105,19,22
019,163,012,105,28,42
020,111,012,105,56,82
020,149,012,105,27,41
020,161,012,105,181,257
020,173,012,105,22,28
020,181,012,105,1,2
020,191,012,105,3,4
021,015,012,105,35,51
021,037,012,105,2,4
021,059,012,105,29,35
021,089,012,105,30,42
021,111,012,105,46,59
021,223,012,105,4,6
021,225,012,105,9,17
022,015,012,105,44,72
022,033,012,105,29,45
022,045,012,105,16,27
022,051,012,105,7,14
022,071,012,105,16,25
022,103,012,105,48,75
023,003,012,105,9,14
023,009,012,105,21,25
023,013,012,105,3,5
023,015,012,105,2,6
023,017,012,105,35,53
023,023,012,105,6,9
023,029,012,105,8,11
024,003,012,105,156,193
024,005,012,105,28,40
024,021,012,105,20,22
024,027,012,105,14,22
024,037,012,105,15,25
024,041,012,105,1,5
024,043,012,105,1,3
025,013,012,105,100,124
025,025,012,105,74,69
025,027,012,105,57,88
026,005,012,105,7,12
026,017,012,105,11,17
026,025,012,105,3,5
026,027,012,105,9,15
026,029,012,105,28,26
026,031,012,105,4,6
026,035,012,105,13,18
026,049,012,105,8,11
026,057,012,105,19,28
026,065,012,105,23,37
026,069,012,105,2,4
026,077,012,105,123,131
026,081,012,105,44,59
026,087,012,105,18,26
026,099,012,105,33,38
026,117,012,105,29,44
026,129,012,105,2,3
026,131,012,105,3,5
026,133,012,105,15,23
026,151,012,105,6,8
026,155,012,105,23,36
026,159,012,105,15,22
026,163,012,105,56,59
026,165,012,105,12,10
027,035,012,105,6,9
027,045,012,105,62,88
027,051,012,105,4,6
027,057,012,105,2,3
028,033,012,105,2,6
028,035,012,105,8,14
028,047,012,105,26,45
028,049,012,105,23,30
029,019,012,105,42,66
029,065,012,105,16,25
029,093,012,105,4,7
029,095,012,105,20,31
029,115,012,105,31,32
029,163,012,105,4,6
029,189,012,105,15,24
031,055,012,105,100,87
031,161,012,105,11,16
032,003,012,105,25,40
032,027,012,105,7,19
032,031,012,105,4,9
032,510,012,105,1,2
033,015,012,105,31,28
034,003,012,105,16,21
034,005,012,105,17,21
034,007,012,105,20,30
034,011,012,105,119,182
034,013,012,105,82,96
034,017,012,105,65,79
034,023,012,105,3,7
034,029,012,105,51,53
034,031,012,105,15,21
034,037,012,105,23,37
035,001,012,105,4,8
036,001,012,105,53,53
036,011,012,105,8,11
036,013,012,105,8,12
036,015,012,105,16,17
036,027,012,105,30,32
036,029,012,105,18,29
036,035,012,105,20,24
036,045,012,105,15,25
036,047,012,105,13,21
036,053,012,105,11,15
036,055,012,105,35,37
036,059,012,105,40,59
036,063,012,105,18,23
036,065,012,105,17,19
036,067,012,105,20,33
036,071,012,105,11,22
036,075,012,105,65,106
036,077,012,105,21,34
036,081,012,105,22,35
036,089,012,105,60,94
036,103,012,105,61,62
036,107,012,105,5,8
036,113,012,105,9,15
036,117,012,105,13,20
037,001,012,105,1,3
037,003,012,105,23,41
037,009,012,105,23,34
037,011,012,105,26,28
037,019,012,105,22,33
037,021,012,105,14,24
037,025,012,105,18,27
037,027,012,105,133,145
037,035,012,105,14,23
037,049,012,105,60,99
037,051,012,105,85,135
037,071,012,105,61,66
037,081,012,105,39,45
037,083,012,105,14,24
037,087,012,105,29,48
037,089,012,105,56,83
037,091,012,105,4,6
037,097,012,105,15,22
037,101,012,105,31,37
037,109,012,105,7,16
037,113,012,105,32,35
037,119,012,105,239,182
037,129,012,105,43,69
037,133,012,105,35,32
037,135,012,105,1,2
037,137,012,105,8,14
037,159,012,105,8,17
037,177,012,105,10,21
037,183,012,105,20,33
037,195,012,105,7,13
038,009,012,105,2,6
038,015,012,105,10,16
039,023,012,105,4,6
039,027,012,105,6,11
039,035,012,105,59,60
039,037,012,105,29,36
039,061,012,105,108,155
039,065,012,105,93,127
039,075,012,105,3,6
039,085,012,105,184,203
039,091,012,105,2,3
039,095,012,105,30,48
039,099,012,105,41,43
039,101,012,105,20,28
039,119,012,105,22,34
039,131,012,105,2,3
039,135,012,105,6,10
039,139,012,105,16,28
039,141,012,105,32,36
039,145,012,105,26,31
039,173,012,105,16,17
040,047,012,105,9,16
040,109,012,105,155,215
040,125,012,105,11,14
040,133,012,105,3,4
040,143,012,105,64,62
040,147,012,105,25,27
041,017,012,105,34,55
041,033,012,105,19,30
041,047,012,105,67,80
041,051,012,105,26,41
041,067,012,105,17,26
042,003,012,105,4,14
042,007,012,105,176,267
042,011,012,105,14,18
042,017,012,105,10,16
042,027,012,105,25,48
042,035,012,105,4,4
042,037,012,105,2,4
042,041,012,105,6,11
042,045,012,105,26,41
042,055,012,105,19,25
042,061,012,105,5,7
042,071,012,105,11,18
042,073,012,105,64,83
042,077,012,105,9,18
042,079,012,105,9,11
042,085,012,105,24,30
042,091,012,105,7,10
042,101,012,105,298,424
042,117,012,105,33,46
042,133,012,105,13,21
045,013,012,105,40,62
045,015,012,105,5,11
045,027,012,105,31,81
045,029,012,105,24,40
045,035,012,105,70,67
045,045,012,105,34,43
045,063,012,105,4,6
045,073,012,105,39,46
045,079,012,105,31,30
046,015,012,105,2,4
046,099,012,105,11,16
047,009,012,105,13,23
047,011,012,105,6,12
047,015,012,105,46,67
047,021,012,105,30,47
047,025,012,105,9,14
047,037,012,105,31,38
047,073,012,105,19,27
047,081,012,105,11,13
047,087,012,105,25,38
047,093,012,105,88,88
047,105,012,105,27,48
047,125,012,105,31,49
047,141,012,105,53,69
047,143,012,105,4,10
047,149,012,105,114,153
047,157,012,105,11,17
047,163,012,105,19,29
047,165,012,105,114,167
048,027,012,105,109,115
048,029,012,105,80,67
048,091,012,105,15,23
048,099,012,105,15,27
048,113,012,105,18,25
048,121,012,105,4,7
048,139,012,105,19,32
048,167,012,105,89,146
048,187,012,105,9,19
048,201,012,105,226,169
048,245,012,105,41,68
048,299,012,105,6,9
048,303,012,105,44,51
048,361,012,105,31,51
048,439,012,105,111,80
048,453,012,105,61,72
048,491,012,105,23,36
049,035,012,105,32,38
050,007,012,105,10,16
050,015,012,105,86,136
050,017,012,105,13,20
050,023,012,105,5,8
051,011,012,105,35,59
051,115,012,105,3,7
051,121,012,105,83,110
051,135,012,105,10,13
051,139,012,105,12,19
051,153,012,105,38,47
051,161,012,105,33,56
051,165,012,105,8,14
051,185,012,105,36,59
051,195,012,105,19,27
051,199,012,105,8,13
051,570,012,105,9,16
051,660,012,105,6,8
051,680,012,105,12,20
051,710,012,105,169,100
053,029,012,105,32,48
053,033,012,105,20,21
053,053,012,105,4,5
053,063,012,105,29,35
053,073,012,105,22,35
053,077,012,105,90,124
054,003,012,105,14,26
054,009,012,105,2,3
054,037,012,105,54,83
054,101,012,105,5,7
055,007,012,105,9,10
055,009,012,105,11,16
055,069,012,105,10,18
055,095,012,105,5,6
055,101,012,105,17,21
055,127,012,105,18,27
072,021,012,105,4,7
072,031,012,105,50,82
072,053,012,105,21,32
072,111,012,105,54,84
072,113,012,105,40,38
072,121,012,105,18,28
072,125,012,105,24,35
072,127,012,105,10,16
001,101,012,107,13,20
002,188,012,107,15,24
002,220,012,107,3,4
006,019,012,107,15,35
006,075,012,107,33,59
012,001,012,107,226,151
012,003,012,107,88,75
012,005,012,107,18,24
012,007,012,107,34,44
012,009,012,107,18,30
012,011,012,107,10,13
012,013,012,107,10,14
012,017,012,107,11,31
012,019,012,107,244,178
012,021,012,107,89,132
012,023,012,107,13,18
012,027,012,107,19,21
012,029,012,107,19,44
012,031,012,107,178,138
012,033,012,107,10,14
012,035,012,107,22,29
012,039,012,107,46,33
012,041,012,107,8,13
012,045,012,107,13,18
012,047,012,107,6,11
012,053,012,107,56,58
012,055,012,107,17,22
012,057,012,107,133,118
012,059,012,107,7,13
